City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
281,Porto Novo,BJ,2022-02-02 17:29:45,6.4965,2.6036,85.82,46,8,10.29
282,Bousse,BF,2022-02-02 17:29:45,12.6606,-1.8922,86.9,6,3,13.02
283,Wajima,JP,2022-02-02 17:29:45,37.4,136.9,38.34,78,99,11.16
284,Leningradskiy,RU,2022-02-02 17:29:46,69.3833,178.4167,-12.84,96,35,10.85
285,Cayenne,GF,2022-02-02 17:29:46,4.9333,-52.3333,82.09,83,75,8.01
286,Kitami,JP,2022-02-02 17:29:46,43.8031,143.8908,8.2,94,79,4.99
287,Nanortalik,GL,2022-02-02 17:29:46,60.1432,-45.2371,6.49,76,6,15.39
288,Marzuq,YE,2022-02-02 17:29:47,14.4,46.4667,70.23,47,52,2.51
289,Zyryanka,RU,2022-02-02 17:29:47,65.75,150.85,-25.83,100,25,1.34
290,Nevel,RU,2022-02-02 17:29:47,56.0209,29.9284,24.15,97,100,2.55
291,Calabozo,VE,2022-02-02 17:29:47,8.9242,-67.4293,94.1,34,29,9.13
292,Lindi,TZ,2022-02-02 17:29:48,-10.0,39.7167,77.16,91,38,4.25
293,High Level,CA,2022-02-02 17:25:26,58.5169,-117.136,-30.89,68,40,2.3
294,Nicoya,CR,2022-02-02 17:29:48,10.1483,-85.452,89.15,33,2,3.31
295,Pringsewu,ID,2022-02-02 17:29:48,-5.3582,104.9744,74.17,91,99,2.13
296,Sinnamary,GF,2022-02-02 17:29:48,5.3833,-52.95,80.35,81,47,12.15
297,Ormond Beach,US,2022-02-02 17:29:49,29.2858,-81.0559,78.94,63,0,11.5
298,Zwiesel,DE,2022-02-02 17:29:49,49.0167,13.2333,37.62,84,100,3.0
299,Tanabe,JP,2022-02-02 17:29:49,33.7333,135.3667,41.65,75,63,10.78
300,Tayu,ID,2022-02-02 17:29:49,-6.5397,111.0518,77.34,88,50,7.58
301,Morro Bay,US,2022-02-02 17:29:50,35.3658,-120.8499,56.77,38,0,7.0
302,Alghero,IT,2022-02-02 17:29:50,40.5589,8.3181,55.49,76,40,2.3
303,Kjollefjord,NO,2022-02-02 17:29:50,70.9457,27.3465,23.05,92,40,9.22
304,Pokhara,NP,2022-02-02 17:29:50,28.2333,83.9833,51.53,76,95,0.34
305,Guararema,BR,2022-02-02 17:29:51,-23.415,-46.035,78.62,88,97,3.98
306,Marsa Matruh,EG,2022-02-02 17:26:28,31.3525,27.2453,59.2,41,0,8.05
307,Jiexiu,CN,2022-02-02 17:29:51,37.0244,111.9125,24.22,54,0,3.74
308,Chiapilla,MX,2022-02-02 17:29:51,16.5167,-92.7333,80.4,42,0,4.47
309,Rimbey,CA,2022-02-02 17:29:51,52.6334,-114.2353,-10.28,94,60,13.33
310,Jardim,BR,2022-02-02 17:29:52,-21.4803,-56.1381,86.7,54,100,2.86
311,Leh,IN,2022-02-02 17:29:52,34.1667,77.5833,4.71,97,100,1.77
312,Hare Bay,CA,2022-02-02 17:29:52,48.8499,-54.0148,26.2,57,30,7.9
313,Machali,CL,2022-02-02 17:29:52,-34.1833,-70.6667,78.08,38,0,6.69
314,Roebourne,AU,2022-02-02 17:29:53,-20.7833,117.1333,82.87,73,100,11.59
315,Cabo San Lucas,MX,2022-02-02 17:29:05,22.8909,-109.9124,76.6,40,75,12.66
316,Riyadh,SA,2022-02-02 17:27:41,24.6877,46.7219,59.14,30,0,8.66
317,Le Robert,MQ,2022-02-02 17:30:04,14.6775,-60.9392,86.85,26,40,16.11
318,Hualmay,PE,2022-02-02 17:30:53,-11.0964,-77.6139,76.37,68,4,12.93
319,Berlevag,NO,2022-02-02 17:30:53,70.8578,29.0864,19.35,86,75,9.22
320,Luena,AO,2022-02-02 17:30:53,-11.7833,19.9167,68.56,76,75,1.48
321,Ancud,CL,2022-02-02 17:30:54,-41.8697,-73.8203,74.43,70,96,7.27
322,Bilma,NE,2022-02-02 17:30:54,18.6853,12.9164,65.84,15,0,7.85
323,Foz,ES,2022-02-02 17:30:54,43.5692,-7.2544,60.64,90,32,2.15
324,Touros,BR,2022-02-02 17:30:01,-5.1989,-35.4608,88.7,60,79,12.57
325,Nkowakowa,ZA,2022-02-02 17:30:55,-23.8878,30.2871,78.85,49,1,2.21
326,Ntungamo,UG,2022-02-02 17:30:55,-0.8833,29.65,72.03,62,100,3.09
327,Challakere,IN,2022-02-02 17:30:55,14.3167,76.65,75.61,41,8,1.54
328,Rocha,UY,2022-02-02 17:30:55,-34.4833,-54.3333,88.83,31,0,7.36
329,Vanavara,RU,2022-02-02 17:30:56,60.34,102.2797,-12.93,100,89,2.95
330,Bambanglipuro,ID,2022-02-02 17:30:56,-7.95,110.2833,62.6,85,88,2.86
331,Maroua,CM,2022-02-02 17:30:56,10.591,14.3159,79.3,19,17,7.99
332,Hamilton,US,2022-02-02 17:27:18,39.1834,-84.5333,44.98,93,100,1.01
333,Kulachi,PK,2022-02-02 17:30:56,31.9286,70.4592,59.79,45,80,16.64
334,Kruisfontein,ZA,2022-02-02 17:28:48,-34.0033,24.7314,72.88,91,100,5.23
335,North Platte,US,2022-02-02 17:30:57,41.1239,-100.7654,10.29,40,100,11.5
336,Seydi,TM,2022-02-02 17:30:57,39.4816,62.9137,45.01,53,0,5.5
337,Gazli,UZ,2022-02-02 17:30:57,40.1333,63.45,42.3,58,0,5.1
338,Gambela,ET,2022-02-02 17:30:57,8.25,34.5833,87.85,25,100,2.75
339,Mercedes,AR,2022-02-02 17:30:58,-34.6515,-59.4307,94.78,26,15,7.65
340,Santa Luzia,BR,2022-02-02 17:30:58,-19.7697,-43.8514,78.94,92,75,4.61
341,Kismayo,SO,2022-02-02 17:30:58,-0.3582,42.5454,79.59,85,100,14.34
342,Cap Malheureux,MU,2022-02-02 17:30:58,-19.9842,57.6142,81.46,78,100,21.0
343,Ust-Omchug,RU,2022-02-02 17:30:59,61.15,149.6333,-14.42,99,67,4.23
344,Puerto Escondido,MX,2022-02-02 17:30:59,15.85,-97.0667,85.03,74,0,4.61
345,Oussouye,SN,2022-02-02 17:30:59,12.485,-16.5469,96.98,56,34,14.12
346,Arman,RU,2022-02-02 17:26:00,59.7,150.1667,4.75,82,90,11.45
347,Umm Kaddadah,SD,2022-02-02 17:30:59,13.6017,26.6876,73.76,18,16,4.27
348,Newark,US,2022-02-02 17:31:00,40.7357,-74.1724,45.14,74,75,0.0
349,Kangaatsiaq,GL,2022-02-02 17:31:00,68.3065,-53.4641,-6.65,92,98,13.85
350,Bereda,ES,2022-02-02 17:31:00,43.2686,-7.5406,57.0,72,35,0.51
351,Olopa,GT,2022-02-02 17:31:00,14.6833,-89.35,78.28,50,20,0.0
352,Kiunga,PG,2022-02-02 17:31:01,-6.1219,141.2906,71.44,92,99,0.72
353,Umm Lajj,SA,2022-02-02 17:31:01,25.0213,37.2685,70.39,45,0,2.73
354,Fatehabad,IN,2022-02-02 17:31:01,29.5167,75.45,59.7,49,95,13.15
355,Geraldton,AU,2022-02-02 17:27:39,-28.7667,114.6,90.01,18,53,18.41
356,Komsomolskiy,UZ,2022-02-02 17:31:01,40.4272,71.7189,35.02,75,100,2.3
357,Okmulgee,US,2022-02-02 17:31:02,35.6234,-95.9605,28.78,86,100,21.85
358,Scarborough,GB,2022-02-02 17:31:02,54.2797,-0.4044,51.53,86,100,4.0
359,Sile,TR,2022-02-02 17:31:02,41.1754,29.6133,59.29,76,100,4.0
360,Codrington,AU,2022-02-02 17:31:03,-38.2667,141.9667,59.49,55,99,14.12
361,Lodja,CD,2022-02-02 17:31:03,-3.4833,23.4333,71.87,91,98,2.19
362,Mandalgovi,MN,2022-02-02 17:32:03,45.7625,106.2708,0.68,74,0,10.09
363,Kavieng,PG,2022-02-02 17:32:04,-2.5744,150.7967,78.67,86,100,14.07
364,Sioux Lookout,CA,2022-02-02 17:32:04,50.1001,-91.917,-12.62,64,40,10.36
365,Mattru,SL,2022-02-02 17:32:04,7.6244,-11.8332,89.08,40,12,6.89
366,Hami,CN,2022-02-02 17:32:05,42.8,93.45,22.32,31,33,1.25
367,Marsh Harbour,BS,2022-02-02 17:32:05,26.5412,-77.0636,72.21,54,27,17.2
368,Chicama,PE,2022-02-02 17:32:05,-7.8447,-79.1469,68.54,53,6,13.29
369,Wilmington Island,US,2022-02-02 17:32:06,32.0036,-80.9737,68.99,68,100,11.5
370,Veraval,IN,2022-02-02 17:31:23,20.9,70.3667,71.2,80,17,10.74
371,Lewisporte,CA,2022-02-02 17:30:12,49.2499,-55.0482,26.31,55,47,10.71
372,Dobele,LV,2022-02-02 17:32:06,56.625,23.2786,27.95,97,44,6.15
373,Srednekolymsk,RU,2022-02-02 17:32:06,67.45,153.6833,-19.3,95,93,3.74
374,Saint-Francois,FR,2022-02-02 17:32:07,46.4154,3.9054,46.67,86,100,4.61
375,Aswan,EG,2022-02-02 17:32:07,24.0934,32.907,67.3,34,0,9.22
376,Ivybridge,GB,2022-02-02 17:32:07,50.3904,-3.9191,51.4,85,98,9.04
377,Sire,NG,2022-02-02 17:32:08,12.9299,5.2043,73.9,8,18,8.12
378,Cartagena,CO,2022-02-02 17:32:08,10.3997,-75.5144,89.22,62,20,9.22
379,Russkaya Polyana,UA,2022-02-02 17:32:09,49.417,31.9201,30.15,89,100,6.38
380,Yulara,AU,2022-02-02 17:32:09,-25.2406,130.9889,66.04,72,100,10.36
381,Grindavik,IS,2022-02-02 17:32:09,63.8424,-22.4338,30.15,63,40,11.5
382,Menongue,AO,2022-02-02 17:32:10,-14.6585,17.691,74.3,43,25,3.74
383,Namibe,AO,2022-02-02 17:32:10,-15.1961,12.1522,74.41,68,96,11.88
384,Pecos,US,2022-02-02 17:32:10,31.4229,-103.4932,42.89,45,40,5.75
385,Brigham City,US,2022-02-02 17:32:10,41.5102,-112.0155,27.36,67,0,5.01
386,Unai,BR,2022-02-02 17:32:11,-16.3575,-46.9061,84.65,59,85,3.58
387,Namatanai,PG,2022-02-02 17:32:11,-3.6667,152.4333,77.94,83,100,5.32
388,Richards Bay,ZA,2022-02-02 17:32:11,-28.783,32.0377,78.39,79,29,15.32
389,Nsanje,MW,2022-02-02 17:32:11,-16.92,35.262,77.54,80,11,2.1
390,Sarangani,PH,2022-02-02 17:32:12,5.4033,125.4636,81.14,72,100,25.84
391,Puteyets,RU,2022-02-02 17:32:12,65.1716,57.091,16.38,95,100,8.46
392,Cannington,AU,2022-02-02 17:32:12,-32.0167,115.95,82.2,28,0,8.99
393,Hailey,US,2022-02-02 17:32:13,43.5196,-114.3153,8.46,56,0,11.5
394,Weihai,CN,2022-02-02 17:32:13,37.5017,122.1136,31.24,52,48,8.95
395,Torbay,CA,2022-02-02 17:32:13,47.6666,-52.7314,29.75,79,75,9.22
396,Xai-Xai,MZ,2022-02-02 17:32:14,-25.0519,33.6442,78.21,77,24,13.22
397,Tuxtla Gutierrez,MX,2022-02-02 17:31:17,16.75,-93.1167,79.61,37,0,6.29
398,Tonantins,BR,2022-02-02 17:32:14,-2.8731,-67.8022,82.44,84,94,3.78
399,Glomfjord,NO,2022-02-02 17:32:14,66.8167,13.9667,23.27,73,98,10.63
400,Sumkino,RU,2022-02-02 17:32:14,58.1108,68.3244,23.11,93,100,10.45
401,Nuuk,GL,2022-02-02 17:27:29,64.1835,-51.7216,9.21,52,75,11.5
402,Jilib,SO,2022-02-02 17:32:15,0.4883,42.7854,78.42,83,100,10.09
403,Waipawa,NZ,2022-02-02 17:32:15,-41.4122,175.5153,66.83,71,100,11.68
404,Teya,RU,2022-02-02 17:32:15,60.3778,92.6267,12.63,96,100,4.54
405,Shu,KZ,2022-02-02 17:32:16,43.5983,73.7614,34.39,56,100,3.67
406,Starkville,US,2022-02-02 17:32:16,33.4504,-88.8184,54.84,94,100,8.86
407,Bjerkvik,NO,2022-02-02 17:32:16,68.5597,17.5189,19.22,79,94,9.75
408,Alyangula,AU,2022-02-02 17:32:16,-13.8483,136.4192,80.47,89,100,9.22
409,Buchanan,LR,2022-02-02 17:32:17,5.8808,-10.0467,85.96,70,24,10.8
410,Tura,IN,2022-02-02 17:32:22,25.5198,90.2201,56.25,61,2,4.21
411,Conde,BR,2022-02-02 17:30:32,-7.2597,-34.9075,87.26,58,20,13.8
412,Sao Joao Da Barra,BR,2022-02-02 17:33:17,-21.6403,-41.0511,84.29,88,100,4.81
413,Deputatskiy,RU,2022-02-02 17:29:56,69.3,139.9,-18.85,95,92,5.79
414,Male,MV,2022-02-02 17:33:17,4.1748,73.5089,84.15,79,75,12.66
415,Northam,GB,2022-02-02 17:32:28,51.0333,-4.2167,51.42,92,86,7.99
416,Mount Gambier,AU,2022-02-02 17:31:49,-37.8333,140.7667,55.31,76,100,8.05
417,Storforshei,NO,2022-02-02 17:33:18,66.4043,14.5233,13.78,67,40,6.91
418,Udachnyy,RU,2022-02-02 17:33:18,66.4167,112.4,-32.03,100,68,2.55
419,Soe,ID,2022-02-02 17:33:18,-9.8607,124.284,66.38,86,74,3.76
420,Naryan-Mar,RU,2022-02-02 17:33:18,67.6713,53.087,8.69,96,100,9.22
421,Vila Franca Do Campo,PT,2022-02-02 17:33:19,37.7167,-25.4333,64.2,74,20,11.03
422,Nacala,MZ,2022-02-02 17:33:19,-14.5428,40.6728,77.13,87,28,4.0
423,Skibbereen,IE,2022-02-02 17:33:19,51.55,-9.2667,49.8,87,100,9.06
424,Mayo,US,2022-02-02 17:33:19,38.8876,-76.5119,47.95,75,0,4.0
425,La Palma,US,2022-02-02 17:33:20,33.8464,-118.0467,62.76,44,0,1.01
426,Lutz,US,2022-02-02 17:29:33,28.1511,-82.4615,79.23,56,0,11.01
427,Huntington,US,2022-02-02 17:29:07,38.4193,-82.4452,47.41,61,100,8.99
428,Pitimbu,BR,2022-02-02 17:33:20,-7.4706,-34.8086,88.39,64,95,11.59
429,Manzanillo,CU,2022-02-02 17:33:20,20.3433,-77.1167,87.51,43,14,8.25
430,Tarare,FR,2022-02-02 17:33:20,45.8976,4.4327,47.73,87,99,3.0
431,Pontes E Lacerda,BR,2022-02-02 17:33:21,-15.2261,-59.3353,84.92,65,95,3.98
432,Vila,PT,2022-02-02 17:33:21,42.0304,-8.1588,53.74,56,5,3.15
433,Altagracia De Orituco,VE,2022-02-02 17:33:21,9.8601,-66.3814,89.73,38,33,5.93
434,Granadilla De Abona,ES,2022-02-02 17:33:21,28.1188,-16.576,69.1,68,75,10.36
435,Zhangye,CN,2022-02-02 17:33:22,38.9342,100.4517,22.86,36,69,1.19
436,General Pico,AR,2022-02-02 17:30:09,-35.6566,-63.7568,86.67,42,100,4.9
437,Sabzevar,IR,2022-02-02 17:33:22,36.2126,57.6819,41.77,48,0,0.67
438,Koster,ZA,2022-02-02 17:33:22,-25.863,26.8976,74.05,44,20,6.02
439,Ferrol,ES,2022-02-02 17:33:22,43.4832,-8.2369,64.65,72,26,2.15
440,Inuvik,CA,2022-02-02 17:33:23,68.3499,-133.7218,-24.59,71,40,3.44
441,Aykhal,RU,2022-02-02 17:33:23,66.0,111.5,-20.69,100,6,3.02
442,San Felipe,VE,2022-02-02 17:29:52,10.3399,-68.7425,82.92,63,50,6.49
443,Klaksvik,FO,2022-02-02 17:33:23,62.2266,-6.589,40.12,70,100,13.22
444,Port Moresby,PG,2022-02-02 17:33:23,-9.4431,147.1797,72.82,94,75,4.61
445,Bernburg,DE,2022-02-02 17:33:24,51.8,11.7333,42.75,76,50,14.54
446,Faya,SA,2022-02-02 17:33:24,18.3851,42.4509,60.91,71,38,3.65
447,Mao,ES,2022-02-02 17:33:24,39.8885,4.2658,54.16,82,0,3.44
448,Tonaya,MX,2022-02-02 17:33:25,19.7833,-103.9667,72.03,20,0,1.66
449,Anadyr,RU,2022-02-02 17:33:25,64.75,177.4833,4.93,63,0,15.23
450,Grand Gaube,MU,2022-02-02 17:33:25,-20.0064,57.6608,81.37,78,100,21.0
451,Avera,US,2022-02-02 17:33:25,33.194,-82.5271,62.94,70,100,9.31
452,Saint Anthony,US,2022-02-02 17:30:11,45.0205,-93.218,5.41,64,0,5.99
453,Puerto Leguizamo,CO,2022-02-02 17:33:26,-0.1934,-74.7819,93.9,33,31,3.69
454,Tabou,CI,2022-02-02 17:33:26,4.423,-7.3528,81.95,73,78,9.51
455,Dawei,MM,2022-02-02 17:33:26,14.0833,98.2,70.02,86,4,3.96
456,Oneonta,US,2022-02-02 17:33:26,42.4529,-75.0638,45.1,69,92,11.95
457,Passagem Franca,BR,2022-02-02 17:33:27,-6.1797,-43.7836,89.1,49,39,4.21
458,Nipawin,CA,2022-02-02 17:29:50,53.3668,-104.0009,-21.96,69,0,9.22
459,Diego De Almagro,CL,2022-02-02 17:31:11,-26.3667,-70.05,83.43,15,0,15.39
460,Qandala,SO,2022-02-02 17:34:27,11.472,49.8728,75.22,67,7,7.2
461,Sabha,LY,2022-02-02 17:34:27,27.0377,14.4283,50.54,31,19,10.47
462,Lasa,IT,2022-02-02 17:34:28,46.6166,10.7002,42.71,95,100,8.12
463,Saint-Pierre,RE,2022-02-02 17:34:28,-21.3393,55.4781,80.28,89,100,39.12
464,Viedma,AR,2022-02-02 17:34:28,-40.8135,-62.9967,84.63,31,96,17.02
465,Petatlan,MX,2022-02-02 17:34:28,17.5167,-101.2667,85.8,42,0,6.96
466,Tepusteca,HN,2022-02-02 17:34:29,15.4167,-86.3167,74.48,38,2,0.96
467,Radviliskis,LT,2022-02-02 17:34:29,55.8167,23.5333,24.85,86,75,8.05
468,Tilichiki,RU,2022-02-02 17:34:29,60.4667,166.1,5.11,88,100,12.19
469,Taltal,CL,2022-02-02 17:34:29,-25.4,-70.4833,71.83,67,5,10.0
470,Usinsk,RU,2022-02-02 17:34:30,65.9939,57.5281,15.48,96,100,9.4
471,Vardo,NO,2022-02-02 17:34:30,70.3705,31.1107,44.8,74,75,16.11
472,Husavik,IS,2022-02-02 17:29:50,66.0449,-17.3389,24.71,89,100,6.89
473,The Valley,AI,2022-02-02 17:34:30,18.217,-63.0578,84.06,74,40,12.66
474,Chernyshevskiy,RU,2022-02-02 17:34:30,63.0128,112.4714,-33.18,100,7,2.57
475,Fria,GN,2022-02-02 17:34:31,10.4167,-13.5833,85.23,17,94,4.56
476,Galle,LK,2022-02-02 17:30:24,6.0367,80.217,76.77,77,50,7.2
477,Christchurch,NZ,2022-02-02 17:31:27,-43.5333,172.6333,79.0,63,100,1.01
478,Beringovskiy,RU,2022-02-02 17:34:31,63.05,179.3167,-1.86,82,41,22.01
479,Reconquista,AR,2022-02-02 17:34:31,-29.15,-59.65,107.46,12,53,9.46
480,Svatove,UA,2022-02-02 17:34:31,49.4103,38.1503,33.01,100,100,4.23
481,Korla,CN,2022-02-02 17:34:32,41.7597,86.1469,23.94,56,23,5.03
482,Muzhi,RU,2022-02-02 17:34:32,65.3667,64.6667,-0.71,97,100,6.13
483,Vernon,CA,2022-02-02 17:30:25,50.2581,-119.2691,19.29,65,100,8.05
484,Axim,GH,2022-02-02 17:34:32,4.8699,-2.2405,81.77,74,49,9.37
485,Bowen,AU,2022-02-02 17:34:32,-20.0167,148.2333,77.22,84,100,3.69
486,Rota,ES,2022-02-02 17:34:33,36.6224,-6.3586,68.09,52,0,2.3
487,Fare,PF,2022-02-02 17:34:33,-16.7,-151.0167,80.56,75,28,17.96
488,Sakakah,SA,2022-02-02 17:34:34,29.9697,40.2064,58.57,34,23,13.58
489,Te Anau,NZ,2022-02-02 17:34:34,-45.4167,167.7167,59.67,97,100,3.94
490,Maridi,SS,2022-02-02 17:34:34,4.9158,29.4742,80.94,23,99,3.71
491,Belaya Gora,RU,2022-02-02 17:34:34,68.5333,146.4167,-22.18,99,95,4.18
492,Tuatapere,NZ,2022-02-02 17:34:35,-46.1333,167.6833,56.82,93,100,7.38
493,Kenai,US,2022-02-02 17:33:18,60.5544,-151.2583,17.65,93,100,3.44
494,Bima,ID,2022-02-02 17:34:35,-8.4667,118.7167,75.83,91,66,2.01
495,Carlyle,US,2022-02-02 17:34:35,38.6103,-89.3726,32.56,93,100,17.63
496,Penzance,GB,2022-02-02 17:34:35,50.1186,-5.5371,49.21,87,75,9.22
497,Atar,MR,2022-02-02 17:34:36,20.5169,-13.0499,87.08,13,68,16.91
498,Vila Velha,BR,2022-02-02 17:33:36,-20.3297,-40.2925,82.35,82,75,8.05
499,Broome,US,2022-02-02 17:34:36,42.2506,-75.833,42.01,69,0,4.0
500,Taiyuan,CN,2022-02-02 17:34:36,37.8694,112.5603,13.86,67,0,4.47
501,Yendi,GH,2022-02-02 17:34:36,9.4427,-0.0099,87.55,8,38,3.67
502,Sao Raimundo Das Mangabeiras,BR,2022-02-02 17:34:37,-7.0219,-45.4811,91.26,43,16,7.45
503,Westport,US,2022-02-02 17:31:05,41.1415,-73.3579,46.27,85,100,1.01
504,Dinar,TR,2022-02-02 17:35:37,38.065,30.1656,46.36,94,100,14.9
505,Cervo,ES,2022-02-02 17:35:37,43.6702,-7.4101,53.96,82,35,3.83
506,Matagami,CA,2022-02-02 17:35:38,49.7502,-77.6328,6.91,66,75,11.5
507,Pierre,US,2022-02-02 17:35:38,44.3683,-100.351,8.06,62,20,10.0
508,Sena Madureira,BR,2022-02-02 17:35:38,-9.0656,-68.6569,85.93,66,85,2.28
509,Kousseri,CM,2022-02-02 17:35:38,12.0769,15.0306,73.29,15,8,13.42
510,Honiara,SB,2022-02-02 17:32:49,-9.4333,159.95,78.21,87,100,5.12
511,Kloulklubed,PW,2022-02-02 17:33:41,7.0419,134.2556,79.3,80,100,20.56
512,Bonthe,SL,2022-02-02 17:35:39,7.5264,-12.505,82.92,67,8,12.68
513,Margate,GB,2022-02-02 17:35:39,51.3813,1.3862,51.04,78,95,10.2
514,Anchorage,US,2022-02-02 17:32:10,61.2181,-149.9003,20.64,86,0,0.0
515,Tual,ID,2022-02-02 17:35:39,-5.6667,132.75,82.69,73,100,7.09
516,Katherine,AU,2022-02-02 17:35:39,-14.4667,132.2667,77.32,94,98,4.61
517,Beloha,MG,2022-02-02 17:34:59,-25.1667,45.05,74.14,73,0,21.23
518,Marathon,US,2022-02-02 17:35:40,44.9,-89.7668,8.13,62,0,1.01
519,Kaitangata,NZ,2022-02-02 17:35:40,-46.2817,169.8464,57.43,96,100,8.86
520,Port-Cartier,CA,2022-02-02 17:35:40,50.0334,-66.8654,23.76,93,100,10.58
521,Rae Bareli,IN,2022-02-02 17:35:40,26.2167,81.2333,53.73,53,0,8.97
522,Usevya,TZ,2022-02-02 17:35:41,-7.1,31.2333,67.44,94,99,2.17
523,Bossier City,US,2022-02-02 17:35:41,32.516,-93.7321,65.95,75,75,5.75
524,Noumea,NC,2022-02-02 17:35:41,-22.2763,166.4572,69.78,86,91,7.94
525,Uige,AO,2022-02-02 17:35:41,-7.6087,15.0613,69.87,89,88,3.87
526,Coquimbo,CL,2022-02-02 17:35:42,-29.9533,-71.3436,69.53,64,0,13.8
527,Bonavista,CA,2022-02-02 17:34:33,48.6499,-53.1147,30.11,72,61,9.8
528,Sistranda,NO,2022-02-02 17:35:42,63.7256,8.834,30.16,59,99,17.45
529,Montecristo,CO,2022-02-02 17:35:42,8.2971,-74.4733,91.62,48,22,3.2
530,Nyurba,RU,2022-02-02 17:35:42,63.2842,118.3319,-34.06,100,59,3.24
531,Bogo,PH,2022-02-02 17:35:43,11.0517,124.0055,76.95,85,95,10.54
532,Palembang,ID,2022-02-02 17:35:43,-2.9167,104.7458,78.89,89,20,3.44
533,Bengkulu,ID,2022-02-02 17:35:43,-3.8004,102.2655,76.5,86,94,4.56
534,Maniitsoq,GL,2022-02-02 17:35:44,65.4167,-52.9,1.94,84,99,16.93
535,Vallenar,CL,2022-02-02 17:35:44,-28.5708,-70.7581,85.46,25,0,11.12
536,Praia Da Vitoria,PT,2022-02-02 17:35:44,38.7333,-27.0667,63.75,77,20,10.18
537,Ambilobe,MG,2022-02-02 17:35:30,-13.2,49.05,74.08,94,100,1.14
538,Nantucket,US,2022-02-02 17:31:07,41.2835,-70.0995,45.01,93,100,9.22
539,Sisimiut,GL,2022-02-02 17:35:44,66.9395,-53.6735,0.3,79,96,17.38
540,Kabo,CF,2022-02-02 17:35:45,7.6994,18.629,80.87,15,15,3.89
541,Esik,KZ,2022-02-02 17:35:45,43.3552,77.4525,18.82,59,98,5.93
542,Beni Suef,EG,2022-02-02 17:35:45,29.0731,31.0979,59.23,31,48,6.17
543,Kulu,TR,2022-02-02 17:35:45,39.0951,33.0799,38.55,86,100,24.16
544,Aksay,RU,2022-02-02 17:35:46,47.26,39.87,44.82,93,100,4.0
545,Belyy Yar,RU,2022-02-02 17:35:46,53.6039,91.3903,-16.71,76,20,4.47
546,Zhigansk,RU,2022-02-02 17:35:46,66.7697,123.3711,-12.44,98,100,1.03
547,Howard Springs,AU,2022-02-02 17:35:46,-12.497,131.047,80.51,98,100,9.15
548,Bucyrus,US,2022-02-02 17:35:47,40.8084,-82.9755,40.35,91,100,12.73
549,Taloda,IN,2022-02-02 17:35:47,21.5667,74.2167,73.42,30,3,6.62
550,Micheweni,TZ,2022-02-02 17:36:47,-4.9667,39.8333,80.74,82,98,12.53
551,Krasnyye Barrikady,RU,2022-02-02 17:36:47,46.2045,47.8535,30.16,100,100,13.42
552,Ishim,RU,2022-02-02 17:36:48,56.1128,69.4902,22.75,93,100,12.28
553,Yerbogachen,RU,2022-02-02 17:36:48,61.2767,108.0108,-5.51,100,97,2.68
554,Paciran,ID,2022-02-02 17:36:48,-6.8767,112.3761,77.99,86,56,7.78
555,Flinders,AU,2022-02-02 17:36:48,-34.5833,150.8552,64.18,78,100,15.99
556,Roald,NO,2022-02-02 17:36:49,62.5833,6.1333,34.0,80,75,11.5
557,Esperance,AU,2022-02-02 17:36:49,-33.8667,121.9,57.04,72,0,13.31
558,Ofunato,JP,2022-02-02 17:36:49,39.0717,141.7167,31.14,61,19,15.77
559,Alugan,PH,2022-02-02 17:36:49,12.2188,125.4808,78.42,85,100,13.6
560,Gushikawa,JP,2022-02-02 17:36:50,26.3544,127.8686,69.03,95,75,3.44
561,Zaragoza,ES,2022-02-02 17:33:08,41.6561,-0.8773,63.05,35,0,3.0
